//qr_code,serial_number,page_number,software_version,generation_timestamp
3169834195,v1-95WK82E0,1037,1.0.0.0,07-Feb-14 3:48:45 PM
1107500400,v1-3T5XSXA9,1037,1.0.0.0,07-Feb-14 3:48:45 PM
133411725,v1-A921E14,1037,1.0.0.0,07-Feb-14 3:48:45 PM
357017370,v1-WTRAPH2,1037,1.0.0.0,07-Feb-14 3:48:45 PM
2812576015,v1-881ALY28,1037,1.0.0.0,07-Feb-14 3:48:45 PM
2021875396,v1-66WEWKX8,1037,1.0.0.0,07-Feb-14 3:48:45 PM
3462664825,v1-9X9KK5B6,1037,1.0.0.0,07-Feb-14 3:48:45 PM
956928646,v1-3DML19N2,1037,1.0.0.0,07-Feb-14 3:48:45 PM
444289707,v1-24Y17WA2,1037,1.0.0.0,07-Feb-14 3:48:45 PM
2901449448,v1-8E6HWBM7,1037,1.0.0.0,07-Feb-14 3:48:45 PM
3783211557,v1-APLR2KH2,1037,1.0.0.0,07-Feb-14 3:48:45 PM
3033148850,v1-8SBBX199,1037,1.0.0.0,07-Feb-14 3:48:45 PM
101714839,v1-83BLF84,1038,1.0.0.0,07-Feb-14 3:48:45 PM
3658993852,v1-AD124XS5,1038,1.0.0.0,07-Feb-14 3:48:45 PM
2895617505,v1-8DRKKDR4,1038,1.0.0.0,07-Feb-14 3:48:45 PM
1536498478,v1-4Y366M29,1038,1.0.0.0,07-Feb-14 3:48:45 PM
2043074563,v1-68BBXC86,1038,1.0.0.0,07-Feb-14 3:48:45 PM
258215936,v1-LYTNM60,1038,1.0.0.0,07-Feb-14 3:48:45 PM
1124645981,v1-3WB6X7T9,1038,1.0.0.0,07-Feb-14 3:48:45 PM
1449044522,v1-4NYL3BL9,1038,1.0.0.0,07-Feb-14 3:48:45 PM
3835531839,v1-AW976FR5,1038,1.0.0.0,07-Feb-14 3:48:45 PM
1000057364,v1-3HMR5RL1,1038,1.0.0.0,07-Feb-14 3:48:45 PM
218302217,v1-H6PWA93,1038,1.0.0.0,07-Feb-14 3:48:45 PM
4259489110,v1-BYSYDHX5,1038,1.0.0.0,07-Feb-14 3:48:45 PM
3880929179,v1-B1DLKYP2,1038,1.0.0.0,07-Feb-14 3:48:45 PM
1775888824,v1-5HPLEE56,1038,1.0.0.0,07-Feb-14 3:48:45 PM
747906805,v1-2X49K823,1038,1.0.0.0,07-Feb-14 3:48:45 PM
4054651074,v1-BDHFKL10,1039,1.0.0.0,07-Feb-14 3:48:45 PM
1527321671,v1-4XCWYD91,1039,1.0.0.0,07-Feb-14 3:48:45 PM
2637049228,v1-7RR2YDX7,1039,1.0.0.0,07-Feb-14 3:48:45 PM
3817770673,v1-AT2RSRS6,1039,1.0.0.0,07-Feb-14 3:48:45 PM
476983294,v1-277F82X2,1039,1.0.0.0,07-Feb-14 3:48:45 PM
1185009011,v1-42HRMPL6,1039,1.0.0.0,07-Feb-14 3:48:45 PM
3360516048,v1-9M6BWBA1,1039,1.0.0.0,07-Feb-14 3:48:45 PM
2384570733,v1-755YP3H2,1039,1.0.0.0,07-Feb-14 3:48:45 PM
2469501306,v1-7B3RLXA0,1039,1.0.0.0,07-Feb-14 3:48:45 PM
964075247,v1-3E633KL4,1039,1.0.0.0,07-Feb-14 3:48:45 PM
4273121124,v1-C1RL26A1,1039,1.0.0.0,07-Feb-14 3:48:45 PM
1077545177,v1-3R3HY3L5,1039,1.0.0.0,07-Feb-14 3:48:45 PM
3204163686,v1-9896B844,1039,1.0.0.0,07-Feb-14 3:48:45 PM
2754442443,v1-83XY5MR8,1039,1.0.0.0,07-Feb-14 3:48:45 PM
717421896,v1-2SYXRSA1,1039,1.0.0.0,07-Feb-14 3:48:45 PM
1873630085,v1-5SHH88T8,1040,1.0.0.0,07-Feb-14 3:48:45 PM
847513362,v1-362P4PR8,1040,1.0.0.0,07-Feb-14 3:48:45 PM
2682397047,v1-7WXBTYR5,1040,1.0.0.0,07-Feb-14 3:48:45 PM
1614888668,v1-55FMSRC8,1040,1.0.0.0,07-Feb-14 3:48:45 PM
648442433,v1-2M658RC5,1040,1.0.0.0,07-Feb-14 3:48:45 PM
3511104142,v1-A2MPHC58,1040,1.0.0.0,07-Feb-14 3:48:45 PM
62452387,v1-5AEWHB4,1040,1.0.0.0,07-Feb-14 3:48:45 PM
2494986976,v1-7CTPDN22,1040,1.0.0.0,07-Feb-14 3:48:45 PM
3376339517,v1-9N95S3P6,1040,1.0.0.0,07-Feb-14 3:48:45 PM
3691548042,v1-AF892WH4,1040,1.0.0.0,07-Feb-14 3:48:45 PM
2121247647,v1-6DSEFNM3,1040,1.0.0.0,07-Feb-14 3:48:45 PM
3252007092,v1-9BL73344,1040,1.0.0.0,07-Feb-14 3:48:45 PM
2228354537,v1-6P924PF8,1040,1.0.0.0,07-Feb-14 3:48:45 PM
1943321398,v1-61CMXRK0,1040,1.0.0.0,07-Feb-14 3:48:45 PM
1627682875,v1-56CPT4X9,1040,1.0.0.0,07-Feb-14 3:48:45 PM
4146851864,v1-BN11WA36,1041,1.0.0.0,07-Feb-14 3:48:45 PM
2865388629,v1-8BMNS7R2,1041,1.0.0.0,07-Feb-14 3:48:45 PM
2141129250,v1-6F6WL5A7,1041,1.0.0.0,07-Feb-14 3:48:45 PM
3705352743,v1-AH78CBR0,1041,1.0.0.0,07-Feb-14 3:48:45 PM
592972332,v1-2F9R4477,1041,1.0.0.0,07-Feb-14 3:48:45 PM
1700620049,v1-5BF1D4P1,1041,1.0.0.0,07-Feb-14 3:48:45 PM
2451621214,v1-79T582N9,1041,1.0.0.0,07-Feb-14 3:48:45 PM
3230918547,v1-9A5FM1W1,1041,1.0.0.0,07-Feb-14 3:48:45 PM
1369393584,v1-4FCPBSW6,1041,1.0.0.0,07-Feb-14 3:48:45 PM
878167757,v1-386CFMP3,1041,1.0.0.0,07-Feb-14 3:48:45 PM
434368730,v1-248A6TP9,1041,1.0.0.0,07-Feb-14 3:48:45 PM
3007886415,v1-8PKTDDH1,1041,1.0.0.0,07-Feb-14 3:48:45 PM
2230095236,v1-6PC9HFT7,1041,1.0.0.0,07-Feb-14 3:48:45 PM
3687378617,v1-AEYD7FC6,1041,1.0.0.0,07-Feb-14 3:48:45 PM
883707846,v1-38HT1871,1041,1.0.0.0,07-Feb-14 3:48:45 PM
773811563,v1-2YX2MWF8,1042,1.0.0.0,07-Feb-14 3:48:45 PM
2953627432,v1-8KSPS4K6,1042,1.0.0.0,07-Feb-14 3:48:45 PM
2514700645,v1-7E7T1PX3,1042,1.0.0.0,07-Feb-14 3:48:45 PM
3145103730,v1-9462S7A8,1042,1.0.0.0,07-Feb-14 3:48:45 PM
297025239,v1-PMWD1R7,1042,1.0.0.0,07-Feb-14 3:48:45 PM
3866298236,v1-AYD493Y2,1042,1.0.0.0,07-Feb-14 3:48:45 PM
3094636577,v1-8YM3S9F9,1042,1.0.0.0,07-Feb-14 3:48:45 PM
1463404654,v1-4PYLLRB5,1042,1.0.0.0,07-Feb-14 3:48:45 PM
2355827907,v1-735WDAD3,1042,1.0.0.0,07-Feb-14 3:48:45 PM
310402368,v1-RL33118,1042,1.0.0.0,07-Feb-14 3:48:45 PM
2003628957,v1-65L5W6W5,1042,1.0.0.0,07-Feb-14 3:48:45 PM
1526392810,v1-4XB5R921,1042,1.0.0.0,07-Feb-14 3:48:45 PM
4028744063,v1-BBPRBW36,1042,1.0.0.0,07-Feb-14 3:48:45 PM
1208458964,v1-446X32C2,1042,1.0.0.0,07-Feb-14 3:48:45 PM
518509129,v1-2A4LYRS4,1042,1.0.0.0,07-Feb-14 3:48:45 PM
3380957846,v1-9NKTD7Y2,1043,1.0.0.0,07-Feb-14 3:48:45 PM
3958805083,v1-B6W64LE9,1043,1.0.0.0,07-Feb-14 3:48:45 PM
2104875768,v1-6CMMPNR2,1043,1.0.0.0,07-Feb-14 3:48:45 PM
3505945141,v1-A2A2DK25,1043,1.0.0.0,07-Feb-14 3:48:45 PM
3830017410,v1-ATWT25M9,1043,1.0.0.0,07-Feb-14 3:48:45 PM
1454197639,v1-4PA9W4S6,1043,1.0.0.0,07-Feb-14 3:48:45 PM
2844397644,v1-8A77B1W5,1043,1.0.0.0,07-Feb-14 3:48:45 PM
4279459313,v1-C27H2H39,1043,1.0.0.0,07-Feb-14 3:48:45 PM
1746066238,v1-5EMFAHX4,1043,1.0.0.0,07-Feb-14 3:48:45 PM
1229068339,v1-45LN4RK5,1043,1.0.0.0,07-Feb-14 3:48:45 PM
3756609552,v1-AMRNFF49,1043,1.0.0.0,07-Feb-14 3:48:45 PM
2995125421,v1-8NNT4M57,1043,1.0.0.0,07-Feb-14 3:48:45 PM
2279467578,v1-6TT6XM49,1043,1.0.0.0,07-Feb-14 3:48:45 PM
890950191,v1-393DXW71,1043,1.0.0.0,07-Feb-14 3:48:45 PM
186575396,v1-E1319T4,1043,1.0.0.0,07-Feb-14 3:48:45 PM
1570686745,v1-52DF5552,1044,1.0.0.0,07-Feb-14 3:48:45 PM
2325636518,v1-7133HFT2,1044,1.0.0.0,07-Feb-14 3:48:45 PM
2832304011,v1-89BDXMH4,1044,1.0.0.0,07-Feb-14 3:48:45 PM
1046292872,v1-3MWR5YT1,1044,1.0.0.0,07-Feb-14 3:48:45 PM
470902469,v1-26S39P61,1044,1.0.0.0,07-Feb-14 3:48:45 PM
555765970,v1-2CNPSHS2,1044,1.0.0.0,07-Feb-14 3:48:45 PM
2877707447,v1-8CFWME98,1044,1.0.0.0,07-Feb-14 3:48:45 PM
1823305116,v1-5N2TEC40,1044,1.0.0.0,07-Feb-14 3:48:45 PM
839536257,v1-35ENT7D0,1044,1.0.0.0,07-Feb-14 3:48:45 PM
753659854,v1-2XF4TXX8,1044,1.0.0.0,07-Feb-14 3:48:45 PM
375197027,v1-Y4YYH62,1044,1.0.0.0,07-Feb-14 3:48:45 PM
2563942176,v1-7KMEPDA4,1044,1.0.0.0,07-Feb-14 3:48:45 PM
4255312253,v1-BYH481F4,1044,1.0.0.0,07-Feb-14 3:48:45 PM
3233077578,v1-9A9KAM17,1044,1.0.0.0,07-Feb-14 3:48:45 PM
166977247,v1-CL69NE5,1044,1.0.0.0,07-Feb-14 3:48:45 PM
3459377012,v1-9X3CH4F5,1045,1.0.0.0,07-Feb-14 3:48:45 PM
2427832361,v1-786BLW33,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1333225590,v1-4CWMTMH3,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1973990651,v1-63HC43T9,1045,1.0.0.0,07-Feb-14 3:48:45 PM
4215684440,v1-BTRFXTP1,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1596887957,v1-548S9DC5,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1648052194,v1-57T3NK53,1045,1.0.0.0,07-Feb-14 3:48:45 PM
3900662119,v1-B2SR5EB5,1045,1.0.0.0,07-Feb-14 3:48:45 PM
801406700,v1-32SYM9L6,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1898000977,v1-5W8CCTE5,1045,1.0.0.0,07-Feb-14 3:48:45 PM
3787780766,v1-APYB6BF1,1045,1.0.0.0,07-Feb-14 3:48:45 PM
3543413331,v1-A4XH28R6,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1698413296,v1-5BATA255,1045,1.0.0.0,07-Feb-14 3:48:45 PM
951720461,v1-3D9SC1Y7,1045,1.0.0.0,07-Feb-14 3:48:45 PM
227528090,v1-HT4KT93,1045,1.0.0.0,07-Feb-14 3:48:45 PM
1324149647,v1-4C8KPSF3,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2437476420,v1-78TFL2D7,1046,1.0.0.0,07-Feb-14 3:48:45 PM
3618422265,v1-AA5MW6D5,1046,1.0.0.0,07-Feb-14 3:48:45 PM
5274374,v1-AWY367,1046,1.0.0.0,07-Feb-14 3:48:45 PM
847493163,v1-362N42M4,1046,1.0.0.0,07-Feb-14 3:48:45 PM
3350147176,v1-9LDW3Y28,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2588384421,v1-7MBEFWM6,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2937211442,v1-8HMTRKY0,1046,1.0.0.0,07-Feb-14 3:48:45 PM
760771095,v1-2Y1F5P76,1046,1.0.0.0,07-Feb-14 3:48:45 PM
4074719804,v1-BEY96P98,1046,1.0.0.0,07-Feb-14 3:48:45 PM
3050841953,v1-8TKMSBC5,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2732426670,v1-82CFLNR2,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2416912259,v1-77CST9T5,1046,1.0.0.0,07-Feb-14 3:48:45 PM
639404416,v1-2LH53Y25,1046,1.0.0.0,07-Feb-14 3:48:45 PM
2077427421,v1-6AR27MA9,1046,1.0.0.0,07-Feb-14 3:48:45 PM
1231433898,v1-45S59NW4,1047,1.0.0.0,07-Feb-14 3:48:45 PM
2210788543,v1-6N2YMP50,1047,1.0.0.0,07-Feb-14 3:48:45 PM
1415826836,v1-4LM4D8Y8,1047,1.0.0.0,07-Feb-14 3:48:45 PM
709602953,v1-2SD7H7T8,1047,1.0.0.0,07-Feb-14 3:48:45 PM
3307802582,v1-9FF6R3P3,1047,1.0.0.0,07-Feb-14 3:48:45 PM
4288326939,v1-C2T7HLM3,1047,1.0.0.0,07-Feb-14 3:48:45 PM
2156922680,v1-6H9L1M62,1047,1.0.0.0,07-Feb-14 3:48:45 PM
3311176053,v1-9FPH5L45,1047,1.0.0.0,07-Feb-14 3:48:45 PM
3907696962,v1-B3A1HE43,1047,1.0.0.0,07-Feb-14 3:48:45 PM
1647410887,v1-57RW4W21,1047,1.0.0.0,07-Feb-14 3:48:45 PM
3052816140,v1-8TPC4DD6,1047,1.0.0.0,07-Feb-14 3:48:45 PM
2297899057,v1-6X4WAWE4,1047,1.0.0.0,07-Feb-14 3:48:45 PM
1740015742,v1-5E84XTE0,1047,1.0.0.0,07-Feb-14 3:48:45 PM
1575376115,v1-52RABPF2,1047,1.0.0.0,07-Feb-14 3:48:45 PM
3808795984,v1-ASCWTSX7,1047,1.0.0.0,07-Feb-14 3:48:45 PM
2800235501,v1-8754MXY5,1048,1.0.0.0,07-Feb-14 3:48:45 PM
2323195898,v1-6YWEHLF6,1048,1.0.0.0,07-Feb-14 3:48:45 PM
3233612143,v1-9AAKEXN2,1048,1.0.0.0,07-Feb-14 3:48:45 PM
393928420,v1-21D7L6E8,1048,1.0.0.0,07-Feb-14 3:48:45 PM
1768067673,v1-5H6X4TW5,1048,1.0.0.0,07-Feb-14 3:48:45 PM
2248282854,v1-6RMFK8A2,1048,1.0.0.0,07-Feb-14 3:48:45 PM
3145060939,v1-945YLFE6,1048,1.0.0.0,07-Feb-14 3:48:45 PM
1308170952,v1-4B5FY612,1048,1.0.0.0,07-Feb-14 3:48:45 PM
7715333,v1-FEYD36,1048,1.0.0.0,07-Feb-14 3:48:45 PM
365800850,v1-XE9KCL7,1048,1.0.0.0,07-Feb-14 3:48:45 PM
2804583415,v1-87D9K5S8,1048,1.0.0.0,07-Feb-14 3:48:45 PM
2030653532,v1-67F1TY37,1048,1.0.0.0,07-Feb-14 3:48:45 PM
3488488897,v1-A146K4E4,1048,1.0.0.0,07-Feb-14 3:48:45 PM
948935438,v1-3D4HWMY2,1048,1.0.0.0,07-Feb-14 3:48:45 PM
448878627,v1-258LBNA0,1048,1.0.0.0,07-Feb-14 3:48:45 PM
2892927072,v1-8DKFWW47,1049,1.0.0.0,07-Feb-14 3:48:45 PM
3791731901,v1-AR7RX9T6,1049,1.0.0.0,07-Feb-14 3:48:45 PM
3075484170,v1-8XA2R545,1049,1.0.0.0,07-Feb-14 3:48:45 PM
93721119,v1-7FAF6H1,1049,1.0.0.0,07-Feb-14 3:48:45 PM
3667733044,v1-ADKE4TK5,1049,1.0.0.0,07-Feb-14 3:48:45 PM
2887354217,v1-8D72RB30,1049,1.0.0.0,07-Feb-14 3:48:45 PM
1528505782,v1-4XF54P82,1049,1.0.0.0,07-Feb-14 3:48:45 PM
2018297787,v1-66LR52W4,1049,1.0.0.0,07-Feb-14 3:48:45 PM
249719192,v1-LBW29Y0,1049,1.0.0.0,07-Feb-14 3:48:45 PM
1133684437,v1-3X174ME5,1049,1.0.0.0,07-Feb-14 3:48:45 PM
1453625506,v1-4P97S9N1,1049,1.0.0.0,07-Feb-14 3:48:45 PM
3825439911,v1-ATK7E1M6,1049,1.0.0.0,07-Feb-14 3:48:45 PM
1008840108,v1-3K99BDD7,1049,1.0.0.0,07-Feb-14 3:48:45 PM
42274449,v1-3XFPLA0,1049,1.0.0.0,07-Feb-14 3:48:45 PM
4251496414,v1-BY8XBM59,1049,1.0.0.0,07-Feb-14 3:48:45 PM
3889712403,v1-B235T9A8,1050,1.0.0.0,07-Feb-14 3:48:45 PM
1767368496,v1-5H5KKRD9,1050,1.0.0.0,07-Feb-14 3:48:45 PM
756951373,v1-2XPA4327,1050,1.0.0.0,07-Feb-14 3:48:45 PM
4029356378,v1-BBRXESC5,1050,1.0.0.0,07-Feb-14 3:48:45 PM
1519328975,v1-4WTTWFF6,1050,1.0.0.0,07-Feb-14 3:48:45 PM
2645829380,v1-7SBK2HP5,1050,1.0.0.0,07-Feb-14 3:48:45 PM
3811608633,v1-ASL6R341,1050,1.0.0.0,07-Feb-14 3:48:45 PM
536094790,v1-2BAPCRK6,1050,1.0.0.0,07-Feb-14 3:48:45 PM
1160246507,v1-3YT6KYT9,1050,1.0.0.0,07-Feb-14 3:48:45 PM
3419110568,v1-9S8LRXP2,1050,1.0.0.0,07-Feb-14 3:48:45 PM
2393625573,v1-75S1R118,1050,1.0.0.0,07-Feb-14 3:48:45 PM
2478802930,v1-7BP97AX4,1050,1.0.0.0,07-Feb-14 3:48:45 PM
956080471,v1-3DL1WSS9,1050,1.0.0.0,07-Feb-14 3:48:45 PM
4281908988,v1-C2C5ETR1,1050,1.0.0.0,07-Feb-14 3:48:45 PM
1102902177,v1-3ST97AR8,1050,1.0.0.0,07-Feb-14 3:48:45 PM
3191976686,v1-97D86SP0,1051,1.0.0.0,07-Feb-14 3:48:45 PM
2763223619,v1-84HE96F9,1051,1.0.0.0,07-Feb-14 3:48:45 PM
901315264,v1-39RYH3S1,1051,1.0.0.0,07-Feb-14 3:48:45 PM
1748458013,v1-5ET1TE63,1051,1.0.0.0,07-Feb-14 3:48:45 PM
1023544426,v1-3L9YCYS1,1051,1.0.0.0,07-Feb-14 3:48:45 PM
2674404351,v1-7WBAS319,1051,1.0.0.0,07-Feb-14 3:48:45 PM
1624191060,v1-5666D8D9,1051,1.0.0.0,07-Feb-14 3:48:45 PM
640187849,v1-2LKKWL38,1051,1.0.0.0,07-Feb-14 3:48:45 PM
3503110934,v1-A24NDRC7,1051,1.0.0.0,07-Feb-14 3:48:45 PM
37681627,v1-3KWCDS8,1051,1.0.0.0,07-Feb-14 3:48:45 PM
2485940344,v1-7C7NT2K6,1051,1.0.0.0,07-Feb-14 3:48:45 PM
3384859829,v1-9NW6MPT9,1051,1.0.0.0,07-Feb-14 3:48:45 PM
3700853250,v1-AFWRS7W1,1051,1.0.0.0,07-Feb-14 3:48:45 PM
2111156743,v1-6D4ETKE0,1051,1.0.0.0,07-Feb-14 3:48:45 PM
3260255180,v1-9C6P49T9,1051,1.0.0.0,07-Feb-14 3:48:45 PM
2220615537,v1-6NPDXSW0,1052,1.0.0.0,07-Feb-14 3:48:45 PM
1935230398,v1-5YTDW1X6,1052,1.0.0.0,07-Feb-14 3:48:45 PM
1636460467,v1-5728RNX4,1052,1.0.0.0,07-Feb-14 3:48:45 PM
4137798032,v1-BMAYWRY5,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2873902893,v1-8C8PBKW5,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2128965818,v1-6EB1M2T5,1052,1.0.0.0,07-Feb-14 3:48:45 PM
3695260847,v1-AFF8MWT3,1052,1.0.0.0,07-Feb-14 3:48:45 PM
602279332,v1-2FY8XWX4,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2059890329,v1-69H289C0,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2510736934,v1-7DYBLHS7,1052,1.0.0.0,07-Feb-14 3:48:45 PM
3474582795,v1-9Y523FM5,1052,1.0.0.0,07-Feb-14 3:48:45 PM
1360348936,v1-4ERNTWX3,1052,1.0.0.0,07-Feb-14 3:48:45 PM
886688069,v1-38RDCAT6,1052,1.0.0.0,07-Feb-14 3:48:45 PM
409598290,v1-22FNP728,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2999893815,v1-8P2SBMA2,1052,1.0.0.0,07-Feb-14 3:48:45 PM
2238351132,v1-6PYT1ER0,1053,1.0.0.0,07-Feb-14 3:48:45 PM
3681740801,v1-AEHSRWC0,1053,1.0.0.0,07-Feb-14 3:48:45 PM
875710542,v1-381RN1R7,1053,1.0.0.0,07-Feb-14 3:48:45 PM
761631971,v1-2Y34WLF6,1053,1.0.0.0,07-Feb-14 3:48:45 PM
3012222112,v1-8PX1NWX7,1053,1.0.0.0,07-Feb-14 3:48:45 PM
2523231229,v1-7ESWCFE5,1053,1.0.0.0,07-Feb-14 3:48:45 PM
3153881034,v1-94RHPCM7,1053,1.0.0.0,07-Feb-14 3:48:45 PM
289030495,v1-P4T8955,1053,1.0.0.0,07-Feb-14 3:48:45 PM
3875086068,v1-B12LPP76,1053,1.0.0.0,07-Feb-14 3:48:45 PM
3120452521,v1-92DMC4K1,1053,1.0.0.0,07-Feb-14 3:48:45 PM
1455411958,v1-4PCKHTK7,1053,1.0.0.0,07-Feb-14 3:48:45 PM
2364609147,v1-73RCHXH2,1053,1.0.0.0,07-Feb-14 3:48:45 PM
310270680,v1-RKSBAM5,1053,1.0.0.0,07-Feb-14 3:48:45 PM
2012674581,v1-6686DE17,1053,1.0.0.0,07-Feb-14 3:48:45 PM
1161882722,v1-3YY8PDC1,1053,1.0.0.0,07-Feb-14 3:48:45 PM
4154969063,v1-BNH99238,1054,1.0.0.0,07-Feb-14 3:48:45 PM
1217237100,v1-44SD2BH2,1054,1.0.0.0,07-Feb-14 3:48:45 PM
510254545,v1-29H4KLE5,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3372964638,v1-9N2SAL71,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3934034387,v1-B55HLL98,1054,1.0.0.0,07-Feb-14 3:48:45 PM
2096353392,v1-6C3LR770,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3514989709,v1-A2Y2YC28,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3839322650,v1-AWHARH61,1054,1.0.0.0,07-Feb-14 3:48:45 PM
1444106767,v1-4NLA72S6,1054,1.0.0.0,07-Feb-14 3:48:45 PM
2853202884,v1-8ASRNFW3,1054,1.0.0.0,07-Feb-14 3:48:45 PM
4237641593,v1-BX9TECL3,1054,1.0.0.0,07-Feb-14 3:48:45 PM
1805182342,v1-5LRPPL87,1054,1.0.0.0,07-Feb-14 3:48:45 PM
1237845931,v1-46873BK2,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3748112872,v1-AM6NT888,1054,1.0.0.0,07-Feb-14 3:48:45 PM
3004163877,v1-8PATA3R3,1054,1.0.0.0,07-Feb-14 3:48:45 PM
2254164146,v1-6S3KBTY4,1055,1.0.0.0,07-Feb-14 3:48:45 PM
880858263,v1-38BE7B42,1055,1.0.0.0,07-Feb-14 3:48:45 PM
195358140,v1-EKK6YM0,1055,1.0.0.0,07-Feb-14 3:48:45 PM
1560334049,v1-51P25WY6,1055,1.0.0.0,07-Feb-14 3:48:45 PM
2380557870,v1-74WCTE17,1055,1.0.0.0,07-Feb-14 3:48:45 PM
3075968259,v1-8XAYB6A1,1055,1.0.0.0,07-Feb-14 3:48:45 PM
970663680,v1-3ELDS7M1,1055,1.0.0.0,07-Feb-14 3:48:45 PM
479947101,v1-27D3SLH8,1055,1.0.0.0,07-Feb-14 3:48:45 PM
565074218,v1-2DB8P3P1,1055,1.0.0.0,07-Feb-14 3:48:45 PM
2869714751,v1-8BYTKHF1,1055,1.0.0.0,07-Feb-14 3:48:45 PM
1831560980,v1-5NLBX9T2,1055,1.0.0.0,07-Feb-14 3:48:45 PM
864831497,v1-3789YR62,1055,1.0.0.0,07-Feb-14 3:48:45 PM
745662550,v1-2WY3HNE3,1055,1.0.0.0,07-Feb-14 3:48:45 PM
379794587,v1-YDLH764,1055,1.0.0.0,07-Feb-14 3:48:45 PM
2554903736,v1-7K2EH291,1055,1.0.0.0,07-Feb-14 3:48:45 PM
4263973877,v1-C15C9FC4,1056,1.0.0.0,07-Feb-14 3:48:45 PM
3274885058,v1-9D78BP66,1056,1.0.0.0,07-Feb-14 3:48:45 PM
158982471,v1-C354XM1,1056,1.0.0.0,07-Feb-14 3:48:45 PM
3468689036,v1-9XNXLS98,1056,1.0.0.0,07-Feb-14 3:48:45 PM
2420093873,v1-77LSEMC6,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1325232894,v1-4CALRPR6,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1949217395,v1-61SREHT0,1056,1.0.0.0,07-Feb-14 3:48:45 PM
4198251216,v1-BSHP7YR6,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1605409389,v1-54TT7M19,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1652640890,v1-585NT3T7,1056,1.0.0.0,07-Feb-14 3:48:45 PM
4024789999,v1-BBEAEX86,1056,1.0.0.0,07-Feb-14 3:48:45 PM
809660516,v1-33CF1CF0,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1990933977,v1-64P8WYD2,1056,1.0.0.0,07-Feb-14 3:48:45 PM
3779787622,v1-APCA3T56,1056,1.0.0.0,07-Feb-14 3:48:45 PM
3552197067,v1-A5H399A9,1056,1.0.0.0,07-Feb-14 3:48:45 PM
1689366600,v1-5ANSN9A4,1057,1.0.0.0,07-Feb-14 3:48:45 PM
960240773,v1-3DWT8N37,1057,1.0.0.0,07-Feb-14 3:48:45 PM
202754578,v1-F4EYYS5,1057,1.0.0.0,07-Feb-14 3:48:45 PM
1314058871,v1-4BHL3W39,1057,1.0.0.0,07-Feb-14 3:48:45 PM
2446773212,v1-79F1XT39,1057,1.0.0.0,07-Feb-14 3:48:45 PM
3570837313,v1-A6T59WS5,1057,1.0.0.0,07-Feb-14 3:48:45 PM
64357774,v1-5E3N885,1057,1.0.0.0,07-Feb-14 3:48:45 PM
822716323,v1-34A39KX8,1057,1.0.0.0,07-Feb-14 3:48:45 PM
3341093344,v1-9KST4CX5,1057,1.0.0.0,07-Feb-14 3:48:45 PM
2596898621,v1-7MYF46C3,1057,1.0.0.0,07-Feb-14 3:48:45 PM
2946085002,v1-8K9HKTA6,1057,1.0.0.0,07-Feb-14 3:48:45 PM
752776351,v1-2XDE11K5,1057,1.0.0.0,07-Feb-14 3:48:45 PM
4083502516,v1-BFHSCAX0,1057,1.0.0.0,07-Feb-14 3:48:45 PM
3041013481,v1-8SX6E7X8,1057,1.0.0.0,07-Feb-14 3:48:45 PM
2720239158,v1-81HKDKD0,1057,1.0.0.0,07-Feb-14 3:48:45 PM
2425695547,v1-782B3NS7,1058,1.0.0.0,07-Feb-14 3:48:45 PM
563775256,v1-2D8SP828,1058,1.0.0.0,07-Feb-14 3:48:45 PM
1683294549,v1-5A9C71H3,1058,1.0.0.0,07-Feb-14 3:48:45 PM
1240217890,v1-46CMK3X4,1058,1.0.0.0,07-Feb-14 3:48:45 PM
2202795815,v1-6MEXKR60,1058,1.0.0.0,07-Feb-14 3:48:45 PM
1424607020,v1-4M8LFCY6,1058,1.0.0.0,07-Feb-14 3:48:45 PM
734898193,v1-2W6SMRK2,1058,1.0.0.0,07-Feb-14 3:48:45 PM
